1843 4 3  1843.255   0  
1843 4 4  1843.258   0  
1843 4 5  1843.261   0  
1843 4 6  1843.264  19  
1843 4 7  1843.266   0  
1843 4 8  1843.269   0  
1843 4 9  1843.272   0  
1843 410  1843.274   0  
1843 411  1843.277   0  
1843 412  1843.280  15  
1843 413  1843.283  15  
1843 414  1843.285   0  
1843 415  1843.288   0  
1843 416  1843.291  15  
1843 417  1843.294  15  
1843 418  1843.296  15  
1843 419  1843.299  15  
1843 420  1843.302  14  
1843 421  1843.305  17  
1843 422  1843.307   ?  
1843 423  1843.310   0  
1843 424  1843.313   0  
1843 425  1843.316  14  
1843 426  1843.318  17  
1843 427  1843.321  19  
1843 428  1843.324  29  
1843 429  1843.327  30  
1843 430  1843.329  27  
1843 5 1  1843.332  34  
1843 5 2  1843.335  42  
1843 5 3  1843.337  44  
1843 5 4  1843.340  46  
1843 5 5  1843.343  24  
1843 5 6  1843.346  24  
1843 5 7  1843.348   ?  
1843 5 8  1843.351  16  
1843 5 9  1843.354  14  
1843 510  1843.357   0  
1843 511  1843.359   0  
1843 512  1843.362   0  
1843 513  1843.365   0  
1843 514  1843.368   0  
1843 515  1843.370  24  
1843 516  1843.373  20  
1843 517  1843.376  21  
1843 518  1843.379   0  
1843 519  1843.381   0  
1843 520  1843.384   0  
1843 521  1843.387   0  
1843 522  1843.389   0  
1843 523  1843.392  14  
1843 524  1843.395  31  
1843 525  1843.398  36  
1843 526  1843.400  42  
1843 527  1843.403  42  
1843 528  1843.406  51  
1843 529  1843.409  30  
1843 530  1843.411  40  
1843 531  1843.414  37  
1843 6 1  1843.417  29  
1843 6 2  1843.420  25  
1843 6 3  1843.422  19  
1843 6 4  1843.425  14  
1843 6 5  1843.428  14  
1843 6 6  1843.431   0  
1843 6 7  1843.433   0  
1843 6 8  1843.436   0  
1843 6 9  1843.439   0  
1843 610  1843.442   0  
1843 611  1843.444   0  
1843 612  1843.447   0  
1843 613  1843.450  15  
1843 614  1843.452  15  
1843 615  1843.455   0  
1843 616  1843.458   0  
1843 617  1843.461   0  
1843 618  1843.463   0  
1843 619  1843.466  14  
1843 620  1843.469  16  
1843 621  1843.472  26  
1843 622  1843.474  26  
1843 623  1843.477  19  
1843 624  1843.480  19  
1843 625  1843.483  16  
1843 626  1843.485  16  
1843 627  1843.488  16  
1843 628  1843.491   0  
1843 629  1843.494   0  
1843 630  1843.496  17  
1843 7 1  1843.499  19  
1843 7 2  1843.502   0  
1843 7 3  1843.504   0  
1843 7 4  1843.507  21  
1843 7 5  1843.510  24  
1843 7 6  1843.513   0  
1843 7 7  1843.515   0  
1843 7 8  1843.518   0  
1843 7 9  1843.521  16  
1843 710  1843.524  14  
1843 711  1843.526   0  
1843 712  1843.529   0  
1843 713  1843.532  20  
1843 714  1843.535  20  
1843 715  1843.537  30  
1843 716  1843.540  14  
1843 717  1843.543   0  
1843 718  1843.546   0  
1843 719  1843.548   0  
1843 720  1843.551   0  
1843 721  1843.554   0  
1843 722  1843.557   0  
1843 723  1843.559   0  
1843 724  1843.562   0  
1843 725  1843.565  16  
1843 726  1843.567  17  
1843 727  1843.570  20  
1843 728  1843.573  22  
1843 729  1843.576  14  
1843 730  1843.578  14  
1843 731  1843.581  15  
1843 8 1  1843.584  14  
1843 8 2  1843.587  14  
1843 8 3  1843.589  14  
1843 8 4  1843.592  14  
1843 8 5  1843.595  14  
1843 8 6  1843.598   0  
1843 8 7  1843.600   0  
1843 8 8  1843.603   0  
1843 8 9  1843.606   0  
1843 810  1843.609   0  
1843 811  1843.611   0  
1843 812  1843.614   0  
1843 813  1843.617   0  
1843 814  1843.619   0  
1843 815  1843.622   0  
1843 816  1843.625   0  
1843 817  1843.628   0  
1843 818  1843.630   0  
1843 819  1843.633   0  
1843 820  1843.636  14  
1843 821  1843.639  19  
1843 822  1843.641  41  
1843 823  1843.644  27  
1843 824  1843.647  21  
1843 825  1843.650  17  
1843 826  1843.652  31  
1843 827  1843.655  25  
1843 828  1843.658  19  
1843 829  1843.661  27  
1843 830  1843.663  27  
1843 831  1843.666  27  
1843 9 1  1843.669  15  
1843 9 2  1843.672   0  
1843 9 3  1843.674   0  
1843 9 4  1843.677   0  
1843 9 5  1843.680   0  
1843 9 6  1843.682   0  
1843 9 7  1843.685  14  
1843 9 8  1843.688  14  
1843 9 9  1843.691   0  
1843 910  1843.693   0  
1843 911  1843.696   0  
1843 912  1843.699   0  
1843 913  1843.702   0  
1843 914  1843.704   0  
1843 915  1843.707   0  
1843 916  1843.710   0  
1843 917  1843.713   0  
1843 918  1843.715   0  
1843 919  1843.718   0  
1843 920  1843.721   0  
1843 921  1843.724  20  
1843 922  1843.726  15  
1843 923  1843.729   0  
1843 924  1843.732  16  
1843 925  1843.734  16  
1843 926  1843.737  15  
1843 927  1843.740   0  
1843 928  1843.743   0  
1843 929  1843.745   0  
1843 930  1843.748   0  
184310 1  1843.751   0  
184310 2  1843.754   0  
184310 3  1843.756  14  
184310 4  1843.759  14  
184310 5  1843.762  14  
184310 6  1843.765  16  
184310 7  1843.767  25  
184310 8  1843.770  16  
184310 9  1843.773  19  
18431010  1843.776  32  
18431011  1843.778  15  
18431012  1843.781   0  
18431013  1843.784   0  
18431014  1843.786   0  
18431015  1843.789   0  
18431016  1843.792   0  
18431017  1843.795   0  
18431018  1843.797   0  
18431019  1843.800   0  
18431020  1843.803   0  
18431021  1843.806   0  
18431022  1843.808   0  
18431023  1843.811   0  
18431024  1843.814   0  
18431025  1843.817   0  
18431026  1843.819   0  
18431027  1843.822   0  
18431028  1843.825   0  
18431029  1843.828   0  
18431030  1843.830   0  
18431031  1843.833   0  
184311 1  1843.836  14  
184311 2  1843.839  16  
184311 3  1843.841  15  
184311 4  1843.844  29  
184311 5  1843.847   ?  
184311 6  1843.849   ?  
184311 7  1843.852  15  
184311 8  1843.855  14  
184311 9  1843.858  14  
18431110  1843.860  15  
18431111  1843.863  15  
18431112  1843.866  15  
18431113  1843.869  20  
18431114  1843.871  17  
18431115  1843.874   0  
18431116  1843.877  14  
18431117  1843.880  22  
18431118  1843.882  21  
18431119  1843.885  45  
18431120  1843.888  24  
18431121  1843.891  16  
18431122  1843.893  32  
18431123  1843.896  40  
18431124  1843.899  27  
18431125  1843.901  19  
18431126  1843.904  27  
18431127  1843.907  14  
18431128  1843.910   0  
18431129  1843.912  15  
18431130  1843.915   ?  
184312 1  1843.918  34  
184312 2  1843.921  36  
184312 3  1843.923  49  
184312 4  1843.926   ?  
184312 5  1843.929   ?  
184312 6  1843.932  39  
184312 7  1843.934   ?  
184312 8  1843.937  30  
184312 9  1843.940  15  
18431210  1843.943   0  
18431211  1843.945   0  
18431212  1843.948   0  
18431213  1843.951   0  
18431214  1843.953   0  
18431215  1843.956   0  
18431216  1843.959   0  
18431217  1843.962   0  
18431218  1843.964   0  
18431219  1843.967   0  
18431220  1843.970   ?  
18431221  1843.973   ?  
18431222  1843.975   ?  
18431223  1843.978   ?  
18431224  1843.981   ?  
18431225  1843.984   ?  
18431226  1843.986   ?  
18431227  1843.989   ?  
18431228  1843.992   ?  
18431229  1843.995   ?  
18431230  1843.997   ?  
18431231  1844.000   ?  
1844 1 1  1844.003  14  
1844 1 2  1844.005  15  
1844 1 3  1844.008  14  
1844 1 4  1844.011  14  
1844 1 5  1844.014   0  
1844 1 6  1844.016   0  
1844 1 7  1844.019   0  
1844 1 8  1844.022   0  
1844 1 9  1844.025   0  
1844 110  1844.027   0  
1844 111  1844.030  15  
1844 112  1844.033  16  
1844 113  1844.036  16  
1844 114  1844.038  14  
1844 115  1844.041  14  
1844 116  1844.044  14  
1844 117  1844.047   ?  
1844 118  1844.049   ?  
1844 119  1844.052   ?  
1844 120  1844.055  14  
1844 121  1844.057   ?  
1844 122  1844.060   ?  
1844 123  1844.063  16  
1844 124  1844.066   0  
1844 125  1844.068   ?  
1844 126  1844.071   0  
1844 127  1844.074   0  
1844 128  1844.077   0  
1844 129  1844.079  24  
1844 130  1844.082  27  
1844 131  1844.085   ?  
1844 2 1  1844.088  29  
1844 2 2  1844.090   ?  
1844 2 3  1844.093  22  
1844 2 4  1844.096   ?  
1844 2 5  1844.099  31  
1844 2 6  1844.101  16  
1844 2 7  1844.104  17  
1844 2 8  1844.107   0  
1844 2 9  1844.109  14  
1844 210  1844.112  14  
1844 211  1844.115   0  
1844 212  1844.118   0  
1844 213  1844.120  15  
1844 214  1844.123   ?  
1844 215  1844.126   0  
1844 216  1844.129   0  
1844 217  1844.131   0  
1844 218  1844.134   0  
1844 219  1844.137   0  
1844 220  1844.140  40  
1844 221  1844.142  32  
1844 222  1844.145   ?  
1844 223  1844.148  31  
1844 224  1844.151   ?  
1844 225  1844.153  31  
1844 226  1844.156   ?  
1844 227  1844.159   ?  
1844 228  1844.161  17  
1844 229  1844.164  15  
1844 3 1  1844.167  14  
1844 3 2  1844.170   0  
1844 3 3  1844.172   0  
1844 3 4  1844.175  14  
1844 3 5  1844.178   0  
1844 3 6  1844.181  16  
1844 3 7  1844.183  16  
1844 3 8  1844.186   ?  
1844 3 9  1844.189  19  
1844 310  1844.192   ?  
1844 311  1844.194   ?  
1844 312  1844.197  17  
1844 313  1844.200   ?  
1844 314  1844.203  17  
1844 315  1844.205  22  
1844 316  1844.208  17  
1844 317  1844.211  20  
1844 318  1844.214   ?  
1844 319  1844.216   ?  
1844 320  1844.219   ?  
1844 321  1844.222  14  
1844 322  1844.224  14  
1844 323  1844.227   ?  
1844 324  1844.230  17  
1844 325  1844.233  36  
1844 326  1844.235  32  
1844 327  1844.238   ?  
1844 328  1844.241   ?  
1844 329  1844.244   0  
1844 330  1844.246   0  
1844 331  1844.249   0  
1844 4 1  1844.252   0  
1844 4 2  1844.255   0  
1844 4 3  1844.257   0  
1844 4 4  1844.260   0  
1844 4 5  1844.263   0  
1844 4 6  1844.266   0  
1844 4 7  1844.268  14  
1844 4 8  1844.271  14  
1844 4 9  1844.274  14  
1844 410  1844.276  15  
1844 411  1844.279  15  
1844 412  1844.282   ?  
1844 413  1844.285  19  
1844 414  1844.287  15  
1844 415  1844.290   0  
1844 416  1844.293  20  
1844 417  1844.296   ?  
1844 418  1844.298  52  
1844 419  1844.301  59  
1844 420  1844.304  40  
1844 421  1844.307  44  
1844 422  1844.309  20  
1844 423  1844.312  20  
1844 424  1844.315  46  
1844 425  1844.318  39  
1844 426  1844.320  19  
1844 427  1844.323  36  
1844 428  1844.326  32  
1844 429  1844.328  19  
1844 430  1844.331  30  
1844 5 1  1844.334  17  
1844 5 2  1844.337  20  
1844 5 3  1844.339   ?  
1844 5 4  1844.342  14  
1844 5 5  1844.345  14  
1844 5 6  1844.348   ?  
1844 5 7  1844.350  15  
1844 5 8  1844.353  14  
1844 5 9  1844.356  14  
1844 510  1844.359   0  
1844 511  1844.361   0  
1844 512  1844.364   0  
1844 513  1844.367   0  
1844 514  1844.370   0  
1844 515  1844.372   0  
1844 516  1844.375   0  
1844 517  1844.378  22  
1844 518  1844.381  19  
1844 519  1844.383  17  
1844 520  1844.386  21  
1844 521  1844.389   ?  
1844 522  1844.391  16  
1844 523  1844.394  15  
1844 524  1844.397  14  
1844 525  1844.400  14  
1844 526  1844.402  15  
1844 527  1844.405   ?  
1844 528  1844.408   ?  
1844 529  1844.411   ?  
1844 530  1844.413  14  
1844 531  1844.416  15  
1844 6 1  1844.419  34  
1844 6 2  1844.422  17  
1844 6 3  1844.424   0  
1844 6 4  1844.427   0  
1844 6 5  1844.430   0  
1844 6 6  1844.433   0  
1844 6 7  1844.435   0  
1844 6 8  1844.438   0  
1844 6 9  1844.441   0  
1844 610  1844.443   0  
1844 611  1844.446   0  
1844 612  1844.449   0  
1844 613  1844.452   0  
1844 614  1844.454   0  
1844 615  1844.457   0  
1844 616  1844.460   0  
1844 617  1844.463   0  
1844 618  1844.465   0  
1844 619  1844.468   0  
1844 620  1844.471   0  
1844 621  1844.474   0  
1844 622  1844.476   0  
1844 623  1844.479   0  
1844 624  1844.482  14  
1844 625  1844.485  14  
1844 626  1844.487   ?  
1844 627  1844.490   0  
1844 628  1844.493   0  
1844 629  1844.496  14  
1844 630  1844.498  15  
1844 7 1  1844.501  17  
1844 7 2  1844.504  17  
1844 7 3  1844.506  19  
1844 7 4  1844.509  20  
1844 7 5  1844.512  17  
1844 7 6  1844.515  31  
1844 7 7  1844.517  35  
1844 7 8  1844.520  39  
1844 7 9  1844.523  41  
1844 710  1844.526  39  
1844 711  1844.528   ?  
1844 712  1844.531  20  
1844 713  1844.534   0  
1844 714  1844.537   0  
1844 715  1844.539   0  
1844 716  1844.542   0  
1844 717  1844.545   0  
1844 718  1844.548   0  
1844 719  1844.550   0  
1844 720  1844.553   0  
1844 721  1844.556  17  
1844 722  1844.558  14  
1844 723  1844.561   0  
1844 724  1844.564   0  
1844 725  1844.567   0  
1844 726  1844.569  14  
1844 727  1844.572   ?  
1844 728  1844.575  46  
1844 729  1844.578  60  
1844 730  1844.580  82  
1844 731  1844.583  86  
1844 8 1  1844.586  77  
1844 8 2  1844.589  56  
1844 8 3  1844.591  71  
1844 8 4  1844.594   ?  
1844 8 5  1844.597  59  
1844 8 6  1844.600  59  
1844 8 7  1844.602  35  
1844 8 8  1844.605  35  
1844 8 9  1844.608  30  
1844 810  1844.611  14  
1844 811  1844.613  14  
1844 812  1844.616   0  
1844 813  1844.619   0  
1844 814  1844.621   0  
1844 815  1844.624   0  
1844 816  1844.627  15  
1844 817  1844.630  17  
1844 818  1844.632  25  
1844 819  1844.635   ?  
1844 820  1844.638   ?  
1844 821  1844.641  30  
1844 822  1844.643  30  
1844 823  1844.646  22  
1844 824  1844.649  22  
1844 825  1844.652  21  
1844 826  1844.654  21  
1844 827  1844.657  15  
1844 828  1844.660   0  
1844 829  1844.663   0  
1844 830  1844.665   0  
1844 831  1844.668   0  
1844 9 1  1844.671   0  
1844 9 2  1844.673   0  
1844 9 3  1844.676   0  
1844 9 4  1844.679   0  
1844 9 5  1844.682   0  
1844 9 6  1844.684   0  
1844 9 7  1844.687   0  
1844 9 8  1844.690   0  
1844 9 9  1844.693   0  
1844 910  1844.695  20  
1844 911  1844.698  22  
1844 912  1844.701  22  
1844 913  1844.704  24  
1844 914  1844.706   ?  
1844 915  1844.709  39  
1844 916  1844.712   ?  
1844 917  1844.715  32  
1844 918  1844.717  29  
1844 919  1844.720   0  
1844 920  1844.723   ?  
1844 921  1844.726   0  
1844 922  1844.728   0  
1844 923  1844.731   0  
1844 924  1844.734   0  
1844 925  1844.736   0  
1844 926  1844.739   0  
1844 927  1844.742   0  
1844 928  1844.745   0  
1844 929  1844.747   0  
1844 930  1844.750   0  
184410 1  1844.753   0  
184410 2  1844.756   0  
184410 3  1844.758   0  
184410 4  1844.761   0  
184410 5  1844.764  14  
184410 6  1844.767  17  
184410 7  1844.769  25  
184410 8  1844.772  21  
184410 9  1844.775  21  
18441010  1844.778  46  
18441011  1844.780   ?  
18441012  1844.783  65  
18441013  1844.786  79  
18441014  1844.788   ?  
18441015  1844.791   ?  
18441016  1844.794  57  
18441017  1844.797  64  
18441018  1844.799   ?  
18441019  1844.802   ?  
18441020  1844.805  40  
18441021  1844.808  21  
18441022  1844.810  19  
18441023  1844.813  17  
18441024  1844.816  17  
18441025  1844.819   ?  
18441026  1844.821  15  
18441027  1844.824   0  
18441028  1844.827   0  
18441029  1844.830   0  
18441030  1844.832   0  
18441031  1844.835   0  
184411 1  1844.838   0  
184411 2  1844.841   0  
184411 3  1844.843   ?  
184411 4  1844.846  17  
184411 5  1844.849   ?  
184411 6  1844.851   ?  
184411 7  1844.854   0  
184411 8  1844.857   0  
184411 9  1844.860   0  
18441110  1844.862   0  
18441111  1844.865  24  
18441112  1844.868   ?  
18441113  1844.871   ?  
18441114  1844.873  35  
18441115  1844.876  30  
18441116  1844.879  21  
18441117  1844.882   ?  
18441118  1844.884   ?  
18441119  1844.887   ?  
18441120  1844.890   ?  
18441121  1844.893   0  
18441122  1844.895   0  
18441123  1844.898   0  
18441124  1844.901   ?  
18441125  1844.903   ?  
18441126  1844.906   0  
18441127  1844.909   ?  
18441128  1844.912   ?  
18441129  1844.914  45  
18441130  1844.917   ?  
184412 1  1844.920  17  
184412 2  1844.923  31  
184412 3  1844.925  41  
184412 4  1844.928  36  
184412 5  1844.931  31  
184412 6  1844.934   ?  
184412 7  1844.936   0  
184412 8  1844.939   ?  
184412 9  1844.942  16  
18441210  1844.945  14  
18441211  1844.947   0  
18441212  1844.950   0  
18441213  1844.953   0  
18441214  1844.956   ?  
18441215  1844.958   ?  
18441216  1844.961  36  
18441217  1844.964   ?  
18441218  1844.966   ?  
18441219  1844.969  30  
18441220  1844.972   ?  
18441221  1844.975  34  
18441222  1844.977  47  
18441223  1844.980  25  
18441224  1844.983  30  
18441225  1844.986   ?  
18441226  1844.988  15  
18441227  1844.991  14  
18441228  1844.994  15  
18441229  1844.997   ?  
18441230  1844.999   ?  
18441231  1845.002   ?  
1845 1 1  1845.005   ?  
1845 1 2  1845.008  17  
1845 1 3  1845.010  20  
1845 1 4  1845.013   ?  
1845 1 5  1845.016   ?  
1845 1 6  1845.018   ?  
1845 1 7  1845.021   ?  
1845 1 8  1845.024  35  
1845 1 9  1845.027  34  
1845 110  1845.029  19  
1845 111  1845.032  16  
1845 112  1845.035  31  
1845 113  1845.038  15  
1845 114  1845.040  14  
1845 115  1845.043  14  
1845 116  1845.046  14  
1845 117  1845.049   ?  
1845 118  1845.051   ?  
1845 119  1845.054  14  
1845 120  1845.057  14  
1845 121  1845.060   ?  
1845 122  1845.062   ?  
1845 123  1845.065   ?  
1845 124  1845.068  51  
1845 125  1845.071   ?  
1845 126  1845.073   ?  
1845 127  1845.076   ?  
1845 128  1845.079  36  
1845 129  1845.081  36  
1845 130  1845.084  57  
1845 131  1845.087   ?  
1845 2 1  1845.090  40  
1845 2 2  1845.092   ?  
1845 2 3  1845.095   ?  
1845 2 4  1845.098  19  
1845 2 5  1845.101   ?  
1845 2 6  1845.103  17  
1845 2 7  1845.106  16  
1845 2 8  1845.109  15  
1845 2 9  1845.112  46  
1845 210  1845.114   ?  
1845 211  1845.117  48  
1845 212  1845.120   ?  
1845 213  1845.123  44  
1845 214  1845.125   ?  
1845 215  1845.128   ?  
1845 216  1845.131  42  
1845 217  1845.133  40  
1845 218  1845.136   ?  
1845 219  1845.139  41  
1845 220  1845.142  42  
1845 221  1845.144   ?  
1845 222  1845.147   ?  
1845 223  1845.150  44  
1845 224  1845.153  82  
1845 225  1845.155  67  
1845 226  1845.158   ?  
1845 227  1845.161  67  
1845 228  1845.164  72  
1845 3 1  1845.166  62  
1845 3 2  1845.169  60  
1845 3 3  1845.172  54  
1845 3 4  1845.175  62  
1845 3 5  1845.177  66  
1845 3 6  1845.180  56  
1845 3 7  1845.183  33  
1845 3 8  1845.186  27  
1845 3 9  1845.188  60  
1845 310  1845.191  60  
1845 311  1845.194  71  
1845 312  1845.196   ?  
1845 313  1845.199  70  
1845 314  1845.202  45  
1845 315  1845.205   ?  
1845 316  1845.207  34  
1845 317  1845.210  45  
1845 318  1845.213   ?  
1845 319  1845.216   ?  
1845 320  1845.218  34  
1845 321  1845.221   ?  
1845 322  1845.224  15  
1845 323  1845.227   ?  
1845 324  1845.229   ?  
1845 325  1845.232  17  
1845 326  1845.235  15  
1845 327  1845.238   0  
1845 328  1845.240   ?  
1845 329  1845.243   ?  
1845 330  1845.246  20  
1845 331  1845.248  46  
1845 4 1  1845.251  57  
1845 4 2  1845.254  55  
1845 4 3  1845.257  45  
1845 4 4  1845.259  54  
1845 4 5  1845.262  57  
1845 4 6  1845.265  91  
1845 4 7  1845.268   ?  
1845 4 8  1845.270  84  
1845 4 9  1845.273  82  
1845 410  1845.276   ?  
1845 411  1845.279  79  
1845 412  1845.281  57  
1845 413  1845.284  59  
1845 414  1845.287   ?  
1845 415  1845.290  61  
1845 416  1845.292  62  
1845 417  1845.295   ?  
1845 418  1845.298  64  
1845 419  1845.301  64  
1845 420  1845.303  42  
1845 421  1845.306  37  
1845 422  1845.309  34  
1845 423  1845.311  50  
1845 424  1845.314  49  
1845 425  1845.317  40  
1845 426  1845.320  57  
1845 427  1845.322  57  
1845 428  1845.325  36  
1845 429  1845.328  51  
1845 430  1845.331   ?  
1845 5 1  1845.333  24  
1845 5 2  1845.336  19  
1845 5 3  1845.339  55  
1845 5 4  1845.342  56  
1845 5 5  1845.344  47  
1845 5 6  1845.347  69  
1845 5 7  1845.350  65  
1845 5 8  1845.353  52  
1845 5 9  1845.355   ?  
1845 510  1845.358  40  
1845 511  1845.361  77  
1845 512  1845.363   ?  
1845 513  1845.366 115  
1845 514  1845.369  66  
1845 515  1845.372  94  
1845 516  1845.374  70  
1845 517  1845.377   ?  
1845 518  1845.380  62  
1845 519  1845.383  56  
1845 520  1845.385  66  
1845 521  1845.388  72  
1845 522  1845.391  44  
1845 523  1845.394  37  
1845 524  1845.396   ?  
1845 525  1845.399  47  
1845 526  1845.402  30  
1845 527  1845.405  14  
1845 528  1845.407  14  
1845 529  1845.410   0  
1845 530  1845.413   0  
1845 531  1845.416   0  
1845 6 1  1845.418   0  
1845 6 2  1845.421  15  
1845 6 3  1845.424  14  
1845 6 4  1845.426  27  
1845 6 5  1845.429  29  
1845 6 6  1845.432  29  
1845 6 7  1845.435  72  
1845 6 8  1845.437  64  
1845 6 9  1845.440  47  
1845 610  1845.443  49  
1845 611  1845.446  44  
1845 612  1845.448  66  
1845 613  1845.451  61  
1845 614  1845.454   ?  
1845 615  1845.457   ?  
1845 616  1845.459  54  
1845 617  1845.462  40  
1845 618  1845.465  36  
1845 619  1845.468  39  
1845 620  1845.470   ?  
1845 621  1845.473  21  
1845 622  1845.476   ?  
1845 623  1845.478  35  
1845 624  1845.481  14  
1845 625  1845.484   0  
1845 626  1845.487   0  
1845 627  1845.489   0  
1845 628  1845.492   0  
1845 629  1845.495   ?  
1845 630  1845.498  22  
1845 7 1  1845.500  37  
1845 7 2  1845.503  56  
1845 7 3  1845.506   ?  
1845 7 4  1845.509  77  
1845 7 5  1845.511  71  
1845 7 6  1845.514  60  
1845 7 7  1845.517  42  
1845 7 8  1845.520   ?  
1845 7 9  1845.522  15  
1845 710  1845.525  15  
1845 711  1845.528  15  
1845 712  1845.531  15  
1845 713  1845.533   0  
1845 714  1845.536   0  
1845 715  1845.539   ?  
1845 716  1845.541  36  
1845 717  1845.544  39  
1845 718  1845.547  34  
1845 719  1845.550   ?  
1845 720  1845.552   ?  
1845 721  1845.555   ?  
1845 722  1845.558  41  
1845 723  1845.561  37  
1845 724  1845.563  41  
1845 725  1845.566  37  
1845 726  1845.569  32  
1845 727  1845.572   ?  
1845 728  1845.574  16  
1845 729  1845.577   0  
1845 730  1845.580   0  
1845 731  1845.583  19  
1845 8 1  1845.585   0  
1845 8 2  1845.588   0  
1845 8 3  1845.591   0  
1845 8 4  1845.593  21  
1845 8 5  1845.596  24  
1845 8 6  1845.599   ?  
1845 8 7  1845.602  44  
1845 8 8  1845.604  40  
1845 8 9  1845.607  57  
1845 810  1845.610  37  
1845 811  1845.613  92  
1845 812  1845.615 101  
1845 813  1845.618   ?  
1845 814  1845.621  34  
1845 815  1845.624  30  
1845 816  1845.626  36  
1845 817  1845.629  36  
1845 818  1845.632  37  
1845 819  1845.635  30  
1845 820  1845.637  27  
1845 821  1845.640  30  
1845 822  1845.643  32  
1845 823  1845.646   ?  
1845 824  1845.648  35  
1845 825  1845.651  20  
1845 826  1845.654  39  
1845 827  1845.656   ?  
1845 828  1845.659  34  
1845 829  1845.662  37  
1845 830  1845.665   0  
1845 831  1845.667   0  
1845 9 1  1845.670  16  
1845 9 2  1845.673   0  
1845 9 3  1845.676   0  
1845 9 4  1845.678   0  
1845 9 5  1845.681   0  
1845 9 6  1845.684   0  
1845 9 7  1845.687   0  
1845 9 8  1845.689   0  
1845 9 9  1845.692   0  
1845 910  1845.695   0  
1845 911  1845.698   0  
1845 912  1845.700  22  
1845 913  1845.703  22  
1845 914  1845.706  25  
1845 915  1845.708  64  
1845 916  1845.711  62  
1845 917  1845.714   ?  
1845 918  1845.717  75  
1845 919  1845.719  59  
1845 920  1845.722  56  
1845 921  1845.725  41  
1845 922  1845.728  29  
1845 923  1845.730  50  
1845 924  1845.733   ?  
1845 925  1845.736  74  
1845 926  1845.739  61  
1845 927  1845.741   ?  
1845 928  1845.744  50  
1845 929  1845.747  64  
1845 930  1845.750   ?  
184510 1  1845.752  81  
184510 2  1845.755  61  
184510 3  1845.758  46  
184510 4  1845.760  30  
184510 5  1845.763   0  
184510 6  1845.766  15  
184510 7  1845.769  29  
184510 8  1845.771   ?  
184510 9  1845.774  30  
18451010  1845.777   ?  
18451011  1845.780  30  
18451012  1845.782  31  
18451013  1845.785  25  
18451014  1845.788   ?  
18451015  1845.791  42  
18451016  1845.793  57  
18451017  1845.796  47  
18451018  1845.799   ?  
18451019  1845.802   ?  
18451020  1845.804   ?  
18451021  1845.807  50  
18451022  1845.810  71  
18451023  1845.812   ?  
18451024  1845.815   ?  
18451025  1845.818  57  
18451026  1845.821   ?  
18451027  1845.823   ?  
18451028  1845.826   ?  
18451029  1845.829  27  
18451030  1845.832  44  
18451031  1845.834   ?  
184511 1  1845.837  55  
184511 2  1845.840  76  
184511 3  1845.843  60  
184511 4  1845.845  54  
184511 5  1845.848  55  
184511 6  1845.851  47  
184511 7  1845.854   ?  
184511 8  1845.856   ?  
184511 9  1845.859  22  
18451110  1845.862  59  
18451111  1845.865  72  
18451112  1845.867  44  
18451113  1845.870   0  
18451114  1845.873   0  
18451115  1845.875   0  
18451116  1845.878  25  
18451117  1845.881   ?  
18451118  1845.884  56  
18451119  1845.886  37  
18451120  1845.889  34  
18451121  1845.892  30  
18451122  1845.895   ?  
18451123  1845.897  46  
18451124  1845.900  42  
18451125  1845.903  32  
18451126  1845.906   ?  
18451127  1845.908   ?  
18451128  1845.911  14  
18451129  1845.914  46  
18451130  1845.917   ?  
184512 1  1845.919  50  
184512 2  1845.922   ?  
184512 3  1845.925   ?  
184512 4  1845.927   ?  
184512 5  1845.930   ?  
184512 6  1845.933  66  
184512 7  1845.936   ?  
184512 8  1845.938   ?  
184512 9  1845.941  59  
18451210  1845.944  67  
18451211  1845.947   ?  
18451212  1845.949   ?  
18451213  1845.952  44  
18451214  1845.955  56  
18451215  1845.958   ?  
18451216  1845.960   ?  
18451217  1845.963   ?  
18451218  1845.966  55  
18451219  1845.969   ?  
18451220  1845.971   ?  
18451221  1845.974  67  
18451222  1845.977  81  
18451223  1845.979   ?  
18451224  1845.982  76  
18451225  1845.985   ?  
18451226  1845.988   ?  
18451227  1845.990  47  
18451228  1845.993   ?  
18451229  1845.996  67  
18451230  1845.999   ?  
18451231  1846.001  41  
1846 1 1  1846.004  32  
1846 1 2  1846.007  30  
1846 1 3  1846.010  49  
1846 1 4  1846.012   ?  
1846 1 5  1846.015  34  
1846 1 6  1846.018  57  
1846 1 7  1846.021   ?  
1846 1 8  1846.023   ?  
1846 1 9  1846.026   ?  
1846 110  1846.029  35  
1846 111  1846.031   ?  
1846 112  1846.034   0  
1846 113  1846.037  16  
1846 114  1846.040  21  
1846 115  1846.042  25  
1846 116  1846.045  24  
1846 117  1846.048  37  
1846 118  1846.051  36  
1846 119  1846.053  35  
1846 120  1846.056   ?  
1846 121  1846.059  49  
1846 122  1846.062  47  
1846 123  1846.064  56  
1846 124  1846.067  69  
1846 125  1846.070   ?  
1846 126  1846.073   ?  
1846 127  1846.075   ?  
1846 128  1846.078  84  
1846 129  1846.081   ?  
1846 130  1846.083   ?  
1846 131  1846.086   ?  
1846 2 1  1846.089  26  
1846 2 2  1846.092  24  
1846 2 3  1846.094  35  
1846 2 4  1846.097  54  
1846 2 5  1846.100   ?  
